label,subject,message
phishing,IMPORTANT: Amazon account verification #17617973,"Dear Customer, we detected unusual activity on your Amazon account. Verify your password and OTP immediately within 48 hours. Visit http://secure-account.example.com/confirm to confirm your credentials. Reference 17617973."
phishing,FINAL WARNING: Microsoft account verification #40178071,"Dear Customer, we detected unusual activity on your Microsoft account. Verify your password and OTP immediately within 48 hours. Visit http://verify-user.example.net/otp to confirm your credentials. Reference 40178071. Failure to verify may result in permanent account suspension!"
phishing,FINAL WARNING: Apple account verification #17179446,"Dear Customer, we detected unusual activity on your Apple account. Verify your password and OTP immediately within 6 hours. Visit http://verify-user.example.net/otp to confirm your credentials. Reference 17179446. Do not ignore this security request."
phishing,ACTION REQUIRED: Microsoft account verification #91259168,"Valued Customer, we detected unusual activity on your Microsoft account. Verify your password and OTP immediately within 2 hours. Visit http://secure-account.example.com/confirm to confirm your credentials. Reference 91259168."
phishing,IMPORTANT: Banking account verification #40353315,"Dear User, we detected unusual activity on your Banking account. Verify your password and OTP immediately within 2 hours. Visit http://192.168.10.55/login/verify to confirm your credentials. Reference 40353315. Failure to verify may result in permanent account suspension!"
phishing,ACTION REQUIRED: Corporate account verification #62498122,"Dear Customer, we detected unusual activity on your Corporate account. Verify your password and OTP immediately within 24 hours. Visit http://192.168.10.55/login/verify to confirm your credentials. Reference 62498122."
phishing,URGENT: Cloud account verification #95942113,"Dear User, we detected unusual activity on your Cloud account. Verify your password and OTP immediately within 12 hours. Visit http://secure-account.example.com/confirm to confirm your credentials. Reference 95942113."
phishing,IMPORTANT: Microsoft account verification #12705519,"Valued Customer, we detected unusual activity on your Microsoft account. Verify your password and OTP immediately within 4 hours. Visit http://192.168.10.55/login/verify to confirm your credentials. Reference 12705519. Failure to verify may result in permanent account suspension! Do not ignore this security request."
phishing,IMPORTANT: Apple account verification #3770882,"Dear Customer, we detected unusual activity on your Apple account. Verify your password and OTP immediately within 2 hours. Visit http://verify-user.example.net/otp to confirm your credentials. Reference 3770882."
phishing,FINAL WARNING: Google account verification #89040934,"Dear Customer, we detected unusual activity on your Google account. Verify your password and OTP immediately within 6 hours. Visit http://billing-update.example.org/payment to confirm your credentials. Reference 89040934."
phishing,FINAL WARNING: PayPal account verification #88802484,"Dear User, we detected unusual activity on your PayPal account. Verify your password and OTP immediately within 6 hours. Visit http://secure-account.example.com/confirm to confirm your credentials. Reference 88802484. Failure to verify may result in permanent account suspension!"
phishing,ACTION REQUIRED: Amazon account verification #96786698,"Dear User, we detected unusual activity on your Amazon account. Verify your password and OTP immediately within 6 hours. Visit http://billing-update.example.org/payment to confirm your credentials. Reference 96786698."
phishing,ACTION REQUIRED: PayPal account verification #84470432,"Valued Customer, we detected unusual activity on your PayPal account. Verify your password and OTP immediately within 24 hours. Visit http://verify-user.example.net/otp to confirm your credentials. Reference 84470432. Do not ignore this security request."
phishing,FINAL WARNING: Banking account verification #28328121,"Dear Customer, we detected unusual activity on your Banking account. Verify your password and OTP immediately within 24 hours. Visit http://192.168.10.55/login/verify to confirm your credentials. Reference 28328121. Failure to verify may result in permanent account suspension!"
phishing,IMPORTANT: Google account verification #95940697,"Valued Customer, we detected unusual activity on your Google account. Verify your password and OTP immediately within 24 hours. Visit http://verify-user.example.net/otp to confirm your credentials. Reference 95940697."
phishing,ACTION REQUIRED: Amazon account verification #23102803,"Dear Customer, we detected unusual activity on your Amazon account. Verify your password and OTP immediately within 2 hours. Visit http://192.168.10.55/login/verify to confirm your credentials. Reference 23102803."
phishing,SECURITY ALERT: Payroll account verification #73405136,"Dear User, we detected unusual activity on your Payroll account. Verify your password and OTP immediately within 2 hours. Visit http://192.168.10.55/login/verify to confirm your credentials. Reference 73405136. Failure to verify may result in permanent account suspension!"
phishing,IMPORTANT: Cloud account verification #1278961,"Dear User, we detected unusual activity on your Cloud account. Verify your password and OTP immediately within 6 hours. Visit http://billing-update.example.org/payment to confirm your credentials. Reference 1278961. Do not ignore this security request."
